Sample in Buffer,Sample in Window,TRIGGER,ddr3_top/ddr3_FSM/current_state[3:0],ddr3_top/ddr3_FSM/ddr3_rd_en_counter[6:0],ddr3_top/ddr3_FSM/ddr3_rd_en_counter_full[6:0],ddr3_top/app_addr[28:0],ddr3_top/app_cmd_1[0:0],ddr3_top/app_cmd[2:1],ddr3_top/ddr3_FSM/rd_burst_addr_counter[20:0],ddr3_top/ddr3_FSM/rd_burst_data_counter_full[21:0],ddr3_top/ddr3_FSM/rd_burst_addr_counter_full[21:0],ddr3_top/ddr3_FSM/rd_burst_data_counter[20:0],ddr_dout_256bit_full[255:0],u_ila_0_app_en,ddr3_top/app_rd_data_valid,u_ila_0_app_rdy,ddr3_top/app_wdf_rdy,ddr3_top/app_wdf_wren,ddr_fifo_full_s_empty,ddr_fifo_s_empty,rd_burst_data_full_valid
5333,5333,0,0110,0,46,9819088,1,00,42272,1227361,1227386,42272,c575d5b7d5f7b53494308c30a4b2a4b2c5b7eebbd618d5d8c5b7acf4bdb6c618,1,1,1,1,0,0,0,1
5334,5334,0,0110,0,47,9819096,1,00,42272,1227362,1227387,42272,c638d679d638cd96cd759bf072aa5a275a486ac96aa972a9830b7a8961a55984,1,1,1,1,0,0,0,1
5335,5335,0,0110,0,48,9819104,1,00,42272,1227363,1227388,42272,412228a039226a8893cd9bed834b624749636247730a7b0a628749c449c46a87,1,1,1,1,0,0,0,1
5336,5336,0,0110,0,49,9819112,1,00,42272,1227364,1227389,42272,7309834a82e9932b9b4c8aa97227830a7ac8498351827a879b6aabcbabab7205,1,1,1,1,0,0,0,1
5337,5337,0,0110,0,50,9819120,1,00,42272,1227365,1227390,42272,38c1390272c952062080392262276a286a2882aa59a740e449a65a295a4949c7,1,1,1,1,0,0,0,1
5338,5338,0,0110,0,51,9819128,1,00,42272,1227366,1227391,42272,41666209830d7b0d624972cb836d6aca31447b4c9c70838d6a8972ca6a695185,1,1,1,1,0,0,0,1
5339,5339,0,0110,0,52,9819136,1,00,42272,1227367,1227392,42272,7aca7aca8b4b9bad7aa97ac98b6c728859e651a559e659e56a885a06414359c5,1,1,1,1,0,0,0,1
5340,5340,0,0110,0,53,9819144,1,00,42272,1227368,1227393,42272,62274963498472ea7b2b5a073903392339632080184049846a6851a538e230e2,1,1,1,1,0,0,0,1
5341,5341,0,0110,0,54,9819152,1,00,42272,1227369,1227394,42272,28a031016a877ae972c8830a830983097aa859e59bcdac4f93ac8b4b6a2661e6,1,1,1,1,0,0,0,1
5342,5342,0,0110,0,55,9819160,1,00,42272,1227370,1227395,42272,72a87aa98b4b7a8838a140c1490351646a48516438c249656a48938d82eb5165,1,1,1,1,0,0,0,1
5343,5343,0,0110,0,56,9819168,1,00,42272,1227371,1227396,42272,38c338c249856a69832b624851c659e638e338e3622893ae8b4d830c93ae6228,1,1,1,1,0,0,0,1
5344,5344,0,0110,0,57,9819176,1,00,42272,1227372,1227397,42272,62087aec6a6a728b51c841464126414749884988390549875a4a834dacb3c576,0,1,0,1,0,0,0,1
5345,5345,0,0110,0,57,9819176,1,00,42272,1227373,1227397,42272,cdb6d5d6ddf7de18d5d7c5b6b554bd75bd75c596cdb7a4726a8b38e549876a8b,0,1,0,1,0,0,0,1
5346,5346,0,0110,0,57,9819176,1,00,42272,1227374,1227397,42272,49875a095a4a520941c85229626b6aac6a6b7acd8b2e726b496749885a0a5a2a,0,1,0,1,0,0,0,1
5347,5347,0,0110,0,57,9819176,1,00,42272,1227375,1227397,42272,49c86aac6aac52095209626b626b5a2a72cd7b2e72cc51c8498749a841874147,0,1,0,1,0,0,0,1
5348,5348,0,0110,0,57,9819176,1,00,42272,1227376,1227397,42272,51c86aac626b5a2a51e951c951c86aac7b2e7b2e72ac6a6b6a6b6a8b7acd832e,0,1,0,1,0,0,0,1
5349,5349,0,0110,0,57,9819176,1,00,42272,1227377,1227397,42272,836f730d5a2a624a72cc51c85a097b2d626b6a8b6aac6aab7aec832d59c84105,1,1,1,1,0,0,0,1
5350,5350,0,0110,0,58,9819184,1,00,42272,1227378,1227398,42272,59a761e86a4a8b6ed596ee7ae618d596cd75d5b6d5d7cdb6d5f7cdf7c5b6c5f7,0,1,0,1,0,0,0,1
5351,5351,0,0110,0,58,9819184,1,00,42272,1227379,1227398,42272,c5d6ce17ce17ce18de79de79cdd7b4f48bb051c839065a2a624b628c730e49e9,0,1,0,1,0,0,0,1
5352,5352,0,0110,0,58,9819184,1,00,42272,1227380,1227398,42272,5a4b7b2f834f94128bd172ee520a49c9412730a4308438e6492730a4412693b0,0,1,0,1,0,0,0,1
5353,5353,0,0110,0,58,9819184,1,00,42272,1227381,1227398,42272,ddd8d598de1aff3eff1eddb8cd16ac739c11b4d4ac72ac93bcd47aac59c893af,0,1,0,1,0,0,0,1
5354,5354,0,0110,0,58,9819184,1,00,42272,1227382,1227398,42272,cdd8de59de7ae69ae69ae699eeb9eedae699de78ce16cdf6d658ce37c5d6e699,0,1,0,1,0,0,0,1
5355,5355,0,0110,0,58,9819184,1,00,42272,1227383,1227398,42272,bd34acd3bd34bd54cdb6c555ac91c575d637e699f6fbe679cdb6cdb6cd96cdb6,1,1,1,1,0,0,0,1
5356,5356,0,0110,0,59,9819192,1,00,42272,1227384,1227399,42272,c5d7ce17d638ce17de59e69ade38b4d4bcf4ddf8e67ae69ade79e6fbd6bace59,1,1,1,1,0,0,0,1
5357,5357,0,0110,0,60,9819200,1,00,42272,1227385,1227400,42272,de7ac576ee9bcdb8834f832e9c32c556b5159c31836e5a29312441866a8b6a8b,1,1,1,1,0,0,0,1
5358,5358,0,0110,0,61,9819208,1,00,42272,1227386,1227401,42272,6aab83af8baf6acc7b0d72ed72ac834e9390728c6a8c8b6fa4328b8f59e94987,1,1,1,1,0,0,0,1
5359,5359,0,0110,0,62,9819216,1,00,42272,1227387,1227402,42272,72ed93d193b09bf1a452a4527b0d5a095a4a628b628b5a4a5a2a6acc6acc5a2a,1,1,1,1,0,0,0,1
5360,5360,0,0110,0,63,9819224,1,00,42272,1227388,1227403,42272,310641683947416849a9312628e528e551ea7b6f6aac49a86a8c8b907aee72ed,1,1,1,1,0,0,0,1
5361,5361,0,0110,0,63,9819232,1,00,42272,1227389,1227404,42272,8bd07b4e838f9410836e6aab72cb834e8bd08bd08baf6aac51c84966414630c3,0,1,1,1,0,0,0,1
5362,5362,0,0110,0,63,9819232,1,00,42272,1227390,1227404,42272,2882288238c4492549665187518761e99bd0b473c4d4ee19ee39e5f9bcd38b4d,0,1,1,1,0,0,0,1
5363,5363,0,0110,0,63,9819232,1,00,42272,1227391,1227404,42272,832d93ae93ae832c6a6972aa836cbd33cd95a3ef6a484102836bcdd5ac6f9bcd,0,1,1,1,0,0,0,1
5364,5364,0,0110,0,63,9819232,1,00,42272,1227392,1227404,42272,932b82c99bad938c6a2672678b0a8b0a82c98ae9abed9b8c6a0561e56a067a88,0,1,1,1,0,0,0,1
5365,5365,0,0110,0,63,9819232,1,00,42272,1227393,1227404,42272,7267934a7a8759a47aa882e99bacb44f934babed9b4c61a56a0769e68aebd595,0,1,1,1,0,0,0,1
5366,5366,0,0110,0,63,9819232,1,00,42272,1227394,1227404,42272,c575cdf6cdb6c575d5b6cd75b4b2bcf3b4d29c0f9c30de17de58c595c574eeb9,0,1,1,1,0,0,0,1
5367,5367,0,0110,0,63,9819232,1,00,42272,1227395,1227404,42272,ff1bcd95b4d2b4f2bd54c554bd139baeac30ddf7d617c5959c2f6aa98b6d9c0f,0,1,1,1,0,0,0,1
5368,5368,0,0110,0,63,9819232,1,00,42272,1227396,1227404,42272,a3efac2fac2fa40eb4b1cd53ac2f9b8c9b8c5964386059848b0a7247410240e1,0,1,1,1,0,0,0,1
5369,5369,0,0110,0,63,9819232,1,00,42272,1227397,1227404,42272,518340e17aa8b46f936b7225a349d4aecc8dab8aa38ac511e636ff5be63751a5,0,1,1,1,0,0,0,1
5370,5370,0,0110,0,63,9819232,1,00,42272,1227398,1227404,42272,6a68832a6206726851643060494393adc4f2ac0f7a89598528604984acb1e6b8,0,1,1,1,0,0,0,1
5371,5371,0,0110,0,63,9819232,1,00,42272,1227399,1227404,42272,cdf5836c62074123412341447b4c6aa949656228412451e67b2c730b51c64165,0,1,1,1,0,0,0,1
5372,5372,0,0110,0,63,9819232,1,00,42272,1227400,1227404,42272,498572aacdb6ff3cff1bcd966aaa7aebee7ad5967aab4125832d9bf09c107aec,0,1,1,1,0,0,0,1
5373,5373,0,0110,0,63,9819232,1,00,42272,1227401,1227404,42272,7acb6a497acb830c7acb93cf9bf072cb7b2d8bcf6aec5209628a6aab628a7b2d,0,1,1,1,0,0,0,1
5374,5374,0,0110,0,63,9819232,1,00,42272,1227402,1227404,42272,ac9393f0628a416651c851a739047acc834d72cb8b8e6a8a7aeb93cf72eb49a6,0,1,1,1,0,0,0,1
5375,5375,0,0110,0,63,9819232,1,00,42272,1227403,1227404,42272,7acb9bf072cb8b8ea41082ebbc92c514938e620849a6418539243924498672ab,0,1,1,1,0,0,0,1
5376,5376,0,0110,0,25,9819432,1,00,42272,1227404,1227429,42272,72eb416541855a2751e659e5496359a3726693898b286a4483079bea9c0b9c0b,1,1,1,1,0,1,0,1
5377,5377,0,0110,0,26,9819440,1,00,42272,1227405,1227430,42272,cdd4cdf4d5f4d615bd52c572cdd4cdb3cdb3cd92acae8b898368acacc56fa44a,1,1,1,1,0,1,0,1
5378,5378,0,0110,0,27,9819448,1,00,42272,1227406,1227431,42272,ac49ac498b459ba7ac4a93a77ac36a416a628304830483049c089c086a416221,1,1,1,1,0,1,0,1
5379,5379,0,0110,0,28,9819456,1,00,42272,1227407,1227432,42272,7ac47ac46a4259e159e24961496159e45a045204498230e03961522351e251e2,1,1,1,1,0,1,0,1
5380,5380,0,0110,0,29,9819464,1,00,42272,1227408,1227433,42272,5a2372c65a2430c030c038e0412049816a8472c472c462625a00728383057ae4,1,1,1,1,0,1,0,1
5381,5381,0,0110,0,30,9819472,1,00,42272,1227409,1227434,42272,7ae472826a617ac37ae45a00518062228b87a40993a772c462026a646a254942,1,1,1,1,0,1,0,1
5382,5382,0,0110,0,31,9819480,1,00,42272,1227410,1227435,42272,4141626583496a465183496351c562673964314352078bce940f7aea7aca8b4c,1,1,1,1,0,0,0,1
5383,5383,0,0110,0,32,9819488,1,00,42272,1227411,1227436,42272,ac0fac0f936d6a6959e76228622851a5410359c651a55a067b0a72c9626872ea,1,1,1,1,0,0,0,1
5384,5384,0,0110,0,33,9819496,1,00,42272,1227412,1227437,42272,a450a450bcf49bf049a720426a8bc536a452830d622959e8622982ed936f9bf1,1,1,1,1,0,0,0,1
5385,5385,0,0110,0,34,9819504,1,00,42272,1227413,1227438,42272,9c3193ef93af938e8b8e8b4d832d7b0c832d834e7b2d6acc62ac7b6f8bd17b4e,1,1,1,1,0,0,0,1
5386,5386,0,0110,0,35,9819512,1,00,42272,1227414,1227439,42272,52295a6a836e9c3193af832d9bf0a431a4117b0d834e72ab51c8392551e772ca,1,1,1,1,0,0,0,1
5387,5387,0,0110,0,36,9819520,1,00,42272,1227415,1227440,42272,72ca7aea8b4c832b6a486a476a68622751a559a572688b4b936c8b4b7aa859c5,1,1,1,1,0,0,0,1
5388,5388,0,0110,0,37,9819528,1,00,42272,1227416,1227441,42272,59c67aeb8b4d7aaa5186410451c76aaa62aa5a485a475a4649a3392039203920,1,1,1,1,0,0,0,1
5389,5389,0,0110,0,38,9819536,1,00,42272,1227417,1227442,42272,41406aa493e983265a014140496051a17ac58b677ae572c48346834662825a62,1,1,1,1,0,0,0,1
5390,5390,0,0110,0,39,9819544,1,00,42272,1227418,1227443,42272,6ac47b668be88c297b4851e3392030c020803921416328c028a0312039413940,1,1,1,1,0,0,0,1
5391,5391,0,0110,0,40,9819552,1,00,42272,1227419,1227444,42272,312062838be894088ba7836772c562027ae47b058b6772a5412020406a64b4ce,1,1,1,1,0,0,0,1
5392,5392,0,0110,0,41,9819560,1,00,42272,1227420,1227445,42272,b4ad830762248308a40cac4d834951c339213920412151e37b079bea8b8972c5,1,1,1,1,0,0,0,1
5393,5393,0,0110,0,42,9819568,1,00,42272,1227421,1227446,42272,62436a848b8893c9834893caa44c938a6a65622551a3496262269bccbcf1b4b0,1,1,1,1,0,0,0,1
5394,5394,0,0110,0,43,9819576,1,00,42272,1227422,1227447,42272,ac2eb490ac2e8b4a8b099baba3eb8b287ac783078b4872a551c14980498051c2,1,1,1,1,0,0,0,1
5395,5395,0,0110,0,44,9819584,1,00,42272,1227423,1227448,42272,498141603920310049c262a583a98bc97b4862a541a128e028c028e031003100,1,1,1,1,0,0,0,1
5396,5396,0,0110,0,45,9819592,1,00,42272,1227424,1227449,42272,3100394149a251e349a2310028c030e028c03921394228e020a020a020a028e0,1,1,1,1,0,0,0,1
5397,5397,0,0110,0,46,9819600,1,00,42272,1227425,1227450,42272,28a0394341833921310141a35a45628662865a66396228e028e14183522641c4,1,1,1,1,0,0,0,1
5398,5398,0,0110,0,47,9819608,1,00,42272,1227426,1227451,42272,2921314120a01820100028c030e130e1392252055a46398241a35a8673086246,1,1,1,1,0,0,0,1
5399,5399,0,0110,0,48,9819616,1,00,42272,1227427,1227452,42272,4983496349a351e549a44983416351e56aa77309834a834a93ab836a7b08834a,1,1,1,1,0,0,0,1
5400,5400,0,0110,0,49,9819624,1,00,42272,1227428,1227453,42272,bcd0d594c532b490bd12c533cd74e679ee79de38d5d7ddf7c555a4317aec5187,1,1,1,1,0,0,0,1
5401,5401,0,0110,0,50,9819632,1,00,42272,1227429,1227454,42272,30845188832f834f7b0e8b6fac93a4738b6f7b0d8bb093d072cc5a09624a7aed,1,1,1,1,0,0,0,1
5402,5402,0,0110,0,51,9819640,1,00,42272,1227430,1227455,42272,7b0d6a8a72ab6aab72cba431ac9293cf7b0c7acb728a8b4da451a47193ef8b8d,1,1,1,1,0,0,0,1
5403,5403,0,0110,0,52,9819648,1,00,42272,1227431,1227456,42272,9c30836c72aa6a88832b6a6872478b0a7a88722672678b2a8b2b7a8872888b4b,1,1,1,1,0,0,0,1
5404,5404,0,0110,0,53,9819656,1,00,42272,1227432,1227457,42272,938c7ac96a476a68832ba40fac509bef93ce8b8d8b4c8b6c832b7aea7aca6a88,1,1,1,1,0,0,0,1
5405,5405,0,0110,0,54,9819664,1,00,42272,1227433,1227458,42272,6a6859c6496459e66a68624751e549a449835a2572c68348a40aac8b93a76a83,1,1,1,1,0,0,0,1
5406,5406,0,0110,0,55,9819672,1,00,42272,1227434,1227459,42272,51a07b2693c883467ae4832572627ac3a3c7a3e793869345936693458b259ba6,1,1,1,1,0,0,0,1
5407,5407,0,0110,0,56,9819680,1,00,42272,1227435,1227460,42272,ac68b4c8bce9aca8a4279be6a428b489ac69a408936683058b278b2872455162,1,1,1,1,0,0,0,1
5408,5408,0,0110,0,57,9819688,1,00,42272,1227436,1227461,42272,49628308cceefe33f5f2c46d93099b6b8ae982a78b0961a440c1494351a47b09,1,1,1,1,0,0,0,1
5409,5409,0,0110,0,58,9819696,1,00,42272,1227437,1227462,42272,834a72a762256a256a046a047a657245a3cbbcaec4efb44d6a455a04b4cfee96,1,1,1,1,0,0,0,1
5410,5410,0,0110,0,59,9819704,1,00,42272,1227438,1227463,42272,ddd4d5b38b89498151c259e362049349b46d9389832693a893c97ac56a638b26,1,1,1,1,0,0,0,1
5411,5411,0,0110,0,60,9819712,1,00,42272,1227439,1227464,42272,b46bac4a93a88306832783277ac76a457aa783088b4a8b4a7267728782e97aea,1,1,1,1,0,0,0,1
5412,5412,0,0110,0,61,9819720,1,00,42272,1227440,1227465,42272,6248622872aa72cb72aa51c751c7830d93af834e59e859c86a4972ab830c6228,1,1,1,1,0,0,0,1
5413,5413,0,0110,0,62,9819728,1,00,42272,1227441,1227466,42272,51a68b8dd617ff5cfefbc53472cb310420a24a08a4d4bd567b2f498949886a6c,1,1,1,1,0,0,0,1
5414,5414,0,0110,0,63,9819736,1,00,42272,1227442,1227467,42272,72ad7b0f7b0f72ef6aae62ad730f6aee524b62ac7b4e9c31ac93ac72832d728a,1,1,1,1,0,0,0,1
5415,5415,0,0110,0,63,9819744,1,00,42272,1227443,1227468,42272,7acc622972ab93af93af7aec6a6a6a6a728b832e93b0622a49875a095a2a4987,0,1,1,1,0,0,0,1
5416,5416,0,0110,0,63,9819744,1,00,42272,1227444,1227468,42272,394652297b4e83af7b4e7b2e730d5a4b5a4b72cd72ed72ec6acc5a49626a7b2c,0,1,1,1,0,0,0,1
5417,5417,0,0110,0,63,9819744,1,00,42272,1227445,1227468,42272,6aaa5a2762688bac9c2e8bcc730a6a686a8872c959e66a67832a8b4b9bac8b6b,0,1,1,1,0,0,0,1
5418,5418,0,0110,0,63,9819744,1,00,42272,1227446,1227468,42272,7ae96a6772677ac87ae993cc9c0d7ae959a46a2661e551838309936a9baba3ab,0,1,1,1,0,0,0,1
5419,5419,0,0110,0,63,9819744,1,00,42272,1227447,1227468,42272,8ac88aa87a4669a369e482868aa78ac759627a668b086a259349ac2c8b487285,0,1,1,1,0,0,0,1
5420,5420,0,0110,0,63,9819744,1,00,42272,1227448,1227468,42272,7ac77b0872c76224620372a593a99be983267ae57b05a408ac6a9be79ba77ae3,0,1,1,1,0,0,0,1
5421,5421,0,0110,0,63,9819744,1,00,42272,1227449,1227468,42272,93a69c086a828346b4aca42b8b888b8993ca7b076a857ae7a42bbccebcee9bca,0,1,1,1,0,0,0,1
5422,5422,0,0110,0,63,9819744,1,00,42272,1227450,1227468,42272,62657b08834962654982416149c262659c2c940b8bcb7b4951e46aa68baba44d,0,1,1,1,0,0,0,1
5423,5423,0,0110,0,63,9819744,1,00,42272,1227451,1227468,42272,940c942c83aa52445a65acefe675a42d51a3206030e049a38bccd5b3ddb49bec,0,1,1,1,0,0,0,1
5424,5424,0,0110,0,63,9819744,1,00,42272,1227452,1227468,42272,520562a7942d8bcb838a6ac73921310049c36ae8942c6ae752257b497b4a7329,0,1,1,1,0,0,0,1
5425,5425,0,0110,0,63,9819744,1,00,42272,1227453,1227468,42272,6aa749a349a3310141626ae8520549c462866ac87b6a8bcc8bcc6286628783ab,0,1,1,1,0,0,0,1
5426,5426,0,0110,0,63,9819744,1,00,42272,1227454,1227468,42272,628749c452257b6a942d5a665225940d6ae86aa749c449a383ab83ab52053962,0,1,1,1,0,0,0,1
5427,5427,0,0110,0,63,9819744,1,00,42272,1227455,1227468,42272,522573298bcc62a749e449e45a668bec5a6662868bcc5a465a676b095a463122,0,1,1,1,0,0,0,1
5428,5428,0,0110,0,63,9819744,1,00,42272,1227456,1227468,42272,49e57349734a52465a666b096ae9522539636ac983ac6b0941c441a46b0a6ae9,0,1,1,1,0,0,0,1
5429,5429,0,0110,0,63,9819744,1,00,42272,1227457,1227468,42272,41a45a8841c549e5732a732a62c96b2a524631224a0662c931223963524762a9,0,1,1,1,0,0,0,1
5430,5430,0,0110,0,63,9819744,1,00,42272,1227458,1227468,42272,62a85a885a88734b732b41e6292331437b6c5a6841c57b8c83ac6b0a5a8841a4,0,1,1,1,0,0,0,1
5431,5431,0,0110,0,63,9819744,1,00,42272,1227459,1227468,42272,62c96ac96ae96ae9524762c96ae962a9732a6b0a41c57b6c7b8c41c541c562c9,0,1,1,1,0,0,0,1
5432,5432,0,0110,0,63,9819744,1,00,42272,1227460,1227468,42272,62c951e67b2b6288628872e972e962a9520749a64185836c93cd59c440e171e5,0,1,1,1,0,0,0,1
5433,5433,0,0110,0,63,9819744,1,00,42272,1227461,1227468,42272,bbaac389f4eee44aaaa3f50cf52dc388bba9b38a92877a2593299b6aa38a9b28,0,1,1,1,0,0,0,1
5434,5434,0,0110,0,63,9819744,1,00,42272,1227462,1227468,42272,9b28bc0cd4f0c48e9b087a0492a7cc8e8aa6abaad4efabaab3aabc0bd48ddcef,0,1,1,1,0,0,0,1
5435,5435,0,0110,0,63,9819744,1,00,42272,1227463,1227468,42272,92a68ac6dd30b42d61c469e4c46dcc8eb3ca9ae792e89308a349abaac46dd50f,0,1,1,1,0,0,0,1
5436,5436,0,0110,0,63,9819744,1,00,42272,1227464,1227468,42272,bc0c7a257a2492e7cc8eccaeab6992a6b3cacc6cd4adc42bbba9d48df591cc6c,0,1,1,1,0,0,0,1
5437,5437,0,0110,0,63,9819744,1,00,42272,1227465,1227468,42272,8a858ac6cc8dd4cfb3aabbcbab499ae7c3eca329ab8a9b28618251406a046203,0,1,1,1,0,0,0,1
5438,5438,0,0110,0,63,9819744,1,00,42272,1227466,1227468,42272,4100494172869baa8b0769e37244ac0cbc8db44ca3aa9348ac0c9baa72456a25,0,1,1,1,0,0,0,1
5439,5439,0,0110,0,63,9819744,1,00,42272,1227467,1227468,42272,514149017246726761c538e141225184498349623901496249624121518251a3,0,1,1,1,0,0,0,1
5440,5440,0,0110,0,23,9819928,1,00,42464,1227468,1227491,42464,62267b096a87622672a86a8849a4392241224163412249635183496259e47ac7,1,1,1,1,0,1,0,1
5441,5441,0,0110,0,24,9819936,1,00,42464,1227469,1227492,42464,9b8a8b087a8683288b4a5a0551c47b097ac87b087b496ae7520449a251c36204,1,1,1,1,0,1,0,1
5442,5442,0,0110,0,25,9819944,1,00,42464,1227470,1227493,42464,494241423962314141607ae4b448bc699366518038e0390072869ba99b678ae5,1,1,1,1,0,1,0,1
5443,5443,0,0110,0,26,9819952,1,00,42464,1227471,1227494,42464,72627ac4830683286a4549414960518159e2622351c241203900414141614141,1,1,1,1,0,1,0,1
5444,5444,0,0110,0,27,9819960,1,00,42464,1227472,1227495,42464,41203920390030c038e0414151c25a025a027b2583467b057b056a846a647ae5,1,1,1,1,0,1,0,1
5445,5445,0,0110,0,30,9819984,1,00,42464,1227473,1227498,42464,83458ba693c7834683258345832472c372c4626262826ac473255a6341a241a3,1,1,1,1,0,0,0,1
5446,5446,0,0110,0,31,9819992,1,00,42464,1227474,1227499,42464,52047307838972e652045204626562a572e57b467b468ba751e1416073046aa2,1,1,1,1,0,0,0,1
5447,5447,0,0110,0,32,9820000,1,00,42464,1227475,1227500,42464,8364a467a426836362205a007b0472e372c28b8483446aa26a826a8272a28324,1,1,1,1,0,0,0,1
5448,5448,0,0110,0,33,9820008,1,00,42464,1227476,1227501,42464,8ba58ba58ba593e67b2362608ba583856aa38ba77b2641804140626551c361c3,1,1,1,1,0,0,0,1
5449,5449,0,0110,0,34,9820016,1,00,42464,1227477,1227502,42464,a368b387d46bed4eed2d9ac471c192e682a5728551a341423921622672875182,1,1,1,1,0,0,0,1
5450,5450,0,0110,0,35,9820024,1,00,42464,1227478,1227503,42464,72c57b25730583677b2672e46a8372c47b266aa45a2249805a2372c66a857b07,1,1,1,1,0,0,0,1
5451,5451,0,0110,0,36,9820032,1,00,42464,1227479,1227504,42464,6223498183278348624449a26a8551c251a29bc9b48d9b887aa58b0693476a02,1,1,1,1,0,0,0,1
5452,5452,0,0110,0,37,9820040,1,00,42464,1227480,1227505,42464,49406243496138e0620172a383067ae659e25a0262636a63622359c29bc9cd0d,1,1,1,1,0,0,0,1
5453,5453,0,0110,0,38,9820048,1,00,42464,1227481,1227506,42464,a3e88b049366ac28ac288b4583248b666a6293a89be96a8372c472c45a216aa3,1,1,1,1,0,0,0,1
5454,5454,0,0110,0,39,9820056,1,00,42464,1227482,1227507,42464,7b0593a87ae551a08b26a3e88b03c4cacceabc27c469c449bc49aba7a387c46a,1,1,1,1,0,0,0,1
5455,5455,0,0110,0,40,9820064,1,00,42464,1227483,1227508,42464,bc289ae3cc69d48acc29c3c8d46ba34671a0826269c08ae4a3878ac39b24a386,1,1,1,1,0,0,0,1
5456,5456,0,0110,0,41,9820072,1,00,42464,1227484,1227509,42464,bbe7dd0bcca9b407a3c6726172617aa293449344b407c469a386a366bc09cc6a,1,1,1,1,0,0,0,1
5457,5457,0,0110,0,42,9820080,1,00,42464,1227485,1227510,42464,bc2aaba792c49283cc6af58fe4eda2e5a306a306a327dcedd4acb3a8b367cc6b,1,1,1,1,0,0,0,1
5458,5458,0,0110,0,43,9820088,1,00,42464,1227486,1227511,42464,bbc8b347d48cd48bc40abba8ab48b388d48dd46cbbcac40bdcade4eedcade4ce,1,1,1,1,0,0,0,1
5459,5459,0,0110,0,44,9820096,1,00,42464,1227487,1227512,42464,bbeb8a85a3489b28b3cacccea3899308abcbbc6d9b49a3abc4af9b8b934a9329,1,1,1,1,0,0,0,1
5460,5460,0,0110,0,45,9820104,1,00,42464,1227488,1227513,42464,82a79b69b42dcccfccefa3aaac2cac4d59c44163418452265a6749c549c55226,1,1,1,1,0,0,0,1
5461,5461,0,0110,0,46,9820112,1,00,42464,1227489,1227514,42464,4a265a875a8749e541c462c87b8b7b8b5a875a666b09734a524641a45a67732a,1,1,1,1,0,0,0,1
5462,5462,0,0110,0,47,9820120,1,00,42464,1227490,1227515,42464,41a449c46ae95a665a666ac86ac75a6552255a655a445a656ae7838a83898389,1,1,1,1,0,0,0,1
5463,5463,0,0110,0,48,9820128,1,00,42464,1227491,1227516,42464,83a97b486ac652236ac6940b93ea72e66aa6626549c262657b485a45396149e3,1,1,1,1,0,0,0,1
5464,5464,0,0110,0,49,9820136,1,00,42464,1227492,1227517,42464,62a66ae762c662a67b49838a7b497b2872c67ae683278b48938a83085a0451a2,1,1,1,1,0,0,0,1
5465,5465,0,0110,0,50,9820144,1,00,42464,1227493,1227518,42464,72a683087ac76a45728682e78b49934982c782e8a3cb9bab6204494162058b29,1,1,1,1,0,0,0,1
5466,5466,0,0110,0,51,9820152,1,00,42464,1227494,1227519,42464,93ab832a730949a4412259e45a04518338e151a459e47aa7a3ab9b8a82c86a05,1,1,1,1,0,0,0,1
5467,5467,0,0110,0,52,9820160,1,00,42464,1227495,1227520,42464,7a879b6a8b298b298b0972666a2561e4514251217a66ac0cb44eac2d9b8b938a,1,1,1,1,0,0,0,1
5468,5468,0,0110,0,53,9820168,1,00,42464,1227496,1227521,42464,93cb5a0430a051a359e493aa938a620472868b499bab93cb6a6672e88b6a72c8,1,1,1,1,0,0,0,1
5469,5469,0,0110,0,54,9820176,1,00,42464,1227497,1227522,42464,6a877ae883088b6a51a330c151e55a47498441424963412259e57ac87a86ccef,1,1,1,1,0,0,0,1
5470,5470,0,0110,0,55,9820184,1,00,42464,1227498,1227523,42464,dd2f8a8640e16a476a47388061837205a3eca40d516359e58b2959c449424122,1,1,1,1,0,0,0,1
5471,5471,0,0110,0,56,9820192,1,00,42464,1227499,1227524,42464,72878309620440e06a0482c7c46ebc2d61a3388030a051828b4a72868ae8abcb,1,1,1,1,0,0,0,1
5472,5472,0,0110,0,57,9820200,1,00,42464,1227500,1227525,42464,9b499b497a4569e4abec82c861a4934a40e138a06a268b2a9bcc82e851834921,0,1,0,1,0,0,0,1
5473,5473,0,0110,0,57,9820200,1,00,42464,1227501,1227525,42464,4122308041027a87a3abbc8dc4cda38982659308bc2cd50fb40b93069328a3aa,0,1,0,1,0,0,0,1
5474,5474,0,0110,0,57,9820200,1,00,42464,1227502,1227525,42464,abcbb40ca38a82867a659b48a389abebb3eba3a9bc6cc48da389828572037203,0,1,0,1,0,0,0,1
5475,5475,0,0110,0,57,9820200,1,00,42464,1227503,1227525,42464,7a6561a261c372247a86abcb930871e369c369c369c369e382c69b89bc6dc4ce,0,1,0,1,0,0,0,1
5476,5476,0,0110,0,57,9820200,1,00,42464,1227504,1227525,42464,bc6dc46dc48ebc2cb40bb40babec8b0969e461e46a4659a459c58b2a9bcc6a66,0,1,0,1,0,0,0,1
5477,5477,0,0110,0,57,9820200,1,00,42464,1227505,1227525,42464,51c4624672c872c872c8626741434183418349e5734a732a5a87522649c549e5,1,1,1,1,0,0,0,1
5478,5478,0,0110,0,58,9820208,1,00,42464,1227506,1227526,42464,49e5398349c45a876ac8522639635225628741a441835a466aa849c439634163,0,1,0,1,0,0,0,1
